#parent	child	edge_length
root	1	0.17441486743129053
root	2	0.47960394514238225
root	3	0.6986668646862837
root	4	0.8771958008783178
root	5	0.135942537250065
1	6	0.3028590861430529
1	7	0.7402054145229308
1	8	0.48108111634572515
1	9	0.9992328991613427
1	10	0.5128234645281964
2	11	0.23176175350185224
2	12	0.8319450321750947
2	13	0.966102527345825
2	14	0.8447805481597693
2	15	0.20898376825376452
3	16	0.9795108599651197
3	17	0.8458200469631212
3	19	0.6288977578945446
3	20	0.07195416092645024
4	22	0.6679335715212815
4	23	0.832609661566567
4	24	0.4868543221374685
4	25	0.2879785337094958
5	26	0.06526778931654598
5	27	0.2901255164610351
5	28	0.20797580675059835
5	29	0.4570536007733843
5	30	0.9490318761983338
6	31	0.1670936933914604
6	32	0.09160752252900561
6	33	0.2192225206710504
6	34	0.6440942077913263
6	35	0.7730306908517164
7	36	0.20394308772889103
7	37	0.6761614590980206
7	38	0.32976992498701374
7	39	0.6897534731354956
7	40	0.6402454160345179
8	41	0.009958597825797222
8	42	0.40590121594906947
8	43	0.9835074576966726
8	44	0.6084688865049305
8	45	0.036725682749335964
9	46	0.5080152170470863
9	47	0.028950056348977182
9	48	0.2603109009276112
9	49	0.8195152583371005
9	50	0.07624907875952414
10	51	0.7119361361822646
10	52	0.8196953217565791
10	53	0.8577393523460048
10	54	0.019123168837390292
10	55	0.06756954169025309
11	56	0.6955168727546382
11	57	0.6346434052520485
11	58	0.05999817018226983
11	59	0.2567919272512691
11	60	0.12899144181394961
12	61	0.35919063072751944
12	62	0.5623081057171908
12	63	0.8940871837562536
12	64	0.6902149186928838
12	65	0.2865474581763191
13	66	0.8812673306180294
13	67	0.8608653967882065
13	68	0.5043609168430784
13	69	0.5353927284233999
13	70	0.3622319799033312
14	71	0.5320169590333489
14	72	0.6487081350168562
14	73	0.26690367784652846
14	74	0.1980753677668362
14	75	0.5910816503083763
15	76	0.7827500178380099
15	78	0.7526140397627821
15	79	0.2308900803317947
15	80	0.5662108139132769
16	81	0.47876654103729577
16	82	0.22382717107118488
16	83	0.23955983998127095
16	84	0.22235125494408547
16	85	0.6861613215602769
17	86	0.8848364259658312
17	87	0.5909897520836763
17	88	0.9763164784405973
17	89	0.20264850599314443
17	90	0.9304429683538865
19	96	0.6518036949804581
19	97	0.19152042530995905
19	98	0.718635105291269
19	99	0.8481000452350815
19	100	0.21886604967656298
20	101	0.18157217132079617
20	102	0.42951786791887514
20	103	0.42425906485387077
20	104	0.42006221480340467
20	105	0.22487966769731293
22	111	0.7754157283580854
22	112	0.42518348809428674
22	113	0.12690415959108836
22	114	0.5428599114226288
22	115	0.27232202362905145
23	116	0.9213276520891275
23	117	0.07214820719145221
23	118	0.7758106513308403
23	119	0.4411088480844614
23	120	0.08327321884363714
24	121	0.5735931476778919
24	122	0.09661853654460129
24	123	0.6471217523739838
24	124	0.24654570432320766
24	125	0.8263631868974719
25	126	0.8677364769830883
25	127	0.7652994328134538
25	128	0.14068061209383675
25	129	0.05509212545222153
25	130	0.8274392714537546
26	131	0.13948457735946818
26	132	0.5431099605541168
26	133	0.9303254597923126
26	134	0.9035078407300678
26	135	0.5032803316169667
27	136	0.7547088479076883
27	137	0.36621270567378506
27	138	0.9750104382463116
27	139	0.2882111653103411
27	140	0.04358911625993522
28	141	0.008697384483728254
28	142	0.0724439363584185
28	143	0.7206018401856747
28	144	0.40459044785887655
28	145	0.44835425738938217
29	146	0.6498423458624027
29	147	0.42642385102021196
29	148	0.938340057393982
29	149	0.22361467987212968
29	150	0.05151044787267922
30	151	0.2733111620684401
30	152	0.06163376902976092
30	153	0.6866258936307426
30	154	0.797175927099806
30	155	0.935410376880422
31	156	0.891961915866902
31	157	0.21665469616757294
31	158	0.11431708802007634
31	159	0.333135355782599
31	160	0.9416096453702248
32	161	0.6330383146300541
32	162	0.5391299568490199
32	163	0.9761349447616634
