#parent	child	edge_length
root	1	0.3952854265516834
root	2	0.9555748571053927
root	3	0.31206986638961054
root	4	0.9863514047001225
root	5	0.45412902281244394
root	6	0.07778248227383933
root	7	0.8199022352602771
root	8	0.8536456597858697
root	9	0.198286453211306
root	10	0.827665599276464
1	11	0.6504580627124127
1	12	0.008674920689619725
1	13	0.7273395034764946
1	14	0.4901026736499361
1	15	0.7239343848203079
1	16	0.5953325489825765
1	17	0.9553770229198226
1	18	0.19709592292035727
1	19	0.9617274837445131
1	20	0.661812188848468
2	21	0.0072528142793826245
2	22	0.37515141810741715
2	23	0.9975447617808311
2	24	0.49849138782538294
2	25	0.9034968325071276
2	26	0.13562274572072486
2	27	0.20213516280402044
2	28	0.20217819435007445
2	29	0.5325343823231936
2	30	0.29423607045231703
3	31	0.8282835261390059
3	32	0.02039423880739777
3	33	0.7682447030412448
3	34	0.8743321860470896
3	35	0.26834860237149627
3	36	0.8491561984048067
3	37	0.05090656957484507
3	38	0.6619323095877383
3	39	0.5225968136058121
3	40	0.10467033994538943
4	41	0.036932640616765156
4	42	0.9241727136739649
4	43	0.2900125062055947
4	44	0.3999610339771895
4	45	0.8325459848422038
4	46	0.3206135331820932
4	47	0.5983414670576623
4	48	0.43382570285079247
4	49	0.06071040021858376
4	50	0.7228640097941488
5	51	0.9876863573727315
5	52	0.5228388395748806
5	53	0.7350316359905695
5	54	0.8143319475372088
5	55	0.16325340603337068
5	56	0.31982632138869016
5	57	0.871872461722221
5	58	0.6775628581166191
5	59	0.1857083529931035
5	60	0.6286771677743394
6	61	0.9882134900617338
6	62	0.6237367847971814
6	63	0.792398315421308
6	64	0.6559531890340459
6	65	0.18273950877699086
6	66	0.951980176861241
6	67	0.7369394311320643
6	68	0.12694212991688292
6	69	0.4893231269781363
6	70	0.8107274242325997
7	71	0.0661257859059784
7	72	0.7574354987486653
7	73	0.7925250314785804
7	74	0.09846977794005107
7	75	0.472806197596335
7	76	0.9489040359468922
7	77	0.6313816720073631
7	78	0.7248108114711383
7	79	0.794878637285694
7	80	0.45767744218745465
8	81	0.88665833096698
8	83	0.676177421547854
8	84	0.15573321793832884
8	85	0.5326276402062038
8	86	0.38035241764755323
8	87	0.2247765650656819
8	88	0.7717154998766373
8	89	0.19602287213243696
8	90	0.6754550489039642
9	91	0.32401119749882934
9	92	0.10438096055479185
9	93	0.9361227259591612
9	94	0.9443737871031815
9	96	0.5788530515578545
9	97	0.3371002986998697
9	98	0.7445296216134165
9	99	0.5302058535662234
9	100	0.1824740736306385
10	101	0.20978838274403044
10	102	0.9814035423795656
10	103	0.18408960168897448
10	104	0.3913527496713085
10	105	0.3323080550071492
10	106	0.9126489014872892
10	107	0.6717780109502617
10	108	0.04806287588261693
10	109	0.9261094230192342
10	110	0.8851852118672451
11	111	0.6995610089394396
11	112	0.8581348228406196
11	113	0.6132022931678462
11	114	0.026890190273637038
11	115	0.7825673921207625
11	116	0.4096037687489251
11	117	0.9088298936904176
11	118	0.6419450205518047
11	119	0.12509593192530044
11	120	0.3182696601885435
12	121	0.23064235417640333
12	122	0.12997472826629108
12	123	0.7135577615321232
12	124	0.8506689014259118
12	125	0.265315079145129
12	126	0.8389331597737244
12	127	0.9968300507778342
12	128	0.08860011777282661
12	129	0.018344538549957767
12	130	0.3130452538230625
13	131	0.8116574319443152
13	132	0.8416379760106185
13	133	0.5926194484637551
13	134	0.4097902306629815
13	135	0.24697969531922825
13	136	0.7967078220624072
13	137	0.5049142341919037
13	138	0.24940647324495813
13	139	0.4527249365182857
13	140	0.6568747709888078
14	141	0.49959375896079117
14	142	0.04156750666122977
14	143	0.14867445268875823
14	144	0.03822711634846676
14	145	0.21083520371516018
14	146	0.30285042395953654
14	147	0.8665148558410248
14	148	0.9566139204831436
14	149	0.9466113943299048
14	150	0.8793071132430469
15	151	0.39962460019338986
15	152	0.6899493702776096
15	153	0.46955449661095927
15	154	0.6968224658498124
15	155	0.9940552566430283
15	156	0.13378885856500367
15	157	0.6055766687888986
15	158	0.3507036908931046
15	159	0.08082656620126594
15	160	0.9553088765248714
16	161	0.570692091129194
16	162	0.47126212529316813
16	163	0.6174193527212333
16	164	0.20289842003987357
16	165	0.42373155650525984
16	166	0.12334672871391295
16	167	0.19172094058142441
16	168	0.8679997938090644
16	169	0.2276340345574398
16	170	0.4706281732828296
17	171	0.23558608564615346
17	172	0.4990305797701211
17	173	0.367057934006099
17	174	0.228006423958093
17	175	0.7645407047200729
17	176	0.18799387222212105
17	177	0.10980120208992528
17	178	0.18878545615725173
17	179	0.43826343239148857
17	180	0.7199090165355608
18	181	0.07745424350681374
18	182	0.3567211660901699
18	183	0.11491923380141211
18	184	0.9626878991203265
18	185	0.14903454770569668
18	186	0.8584906768083675
18	187	0.943929162828098
18	188	0.7892218131493105
18	189	0.8316832675448725
18	190	0.9405239423382686
19	191	0.9749119233590499
19	192	0.41127214752170804
19	193	0.2740389167938686
19	194	0.685586253650783
19	195	0.44652252517710944
19	196	0.5666105945551778
19	197	0.20326982255257986
19	198	0.1484855423223963
19	199	0.7747454751153714
19	200	0.9865872617667572
20	201	0.8917383103425324
20	202	0.3414669236747139
20	203	0.004215431145896953
20	204	0.88852360407709
20	205	0.11387234230875176
20	206	0.6813785110078917
20	207	0.25893616127920793
20	208	0.8448230457937305
20	209	0.8036182167801796
20	210	0.8907084387631894
21	211	0.7403579755507557
21	212	0.4970546832684818
21	213	0.4120050778519537
21	214	0.16439592459325014
21	215	0.5622518347457266
21	216	0.5778206312205447
21	217	0.4151310350773463
21	218	0.2821143327474184
21	219	0.7402240391165177
21	220	0.8497713015578319
22	221	0.9249946269413036
22	222	0.8928601128292445
22	223	0.40011634915398464
22	224	0.9413315019510451
22	225	0.5673498050267799
22	226	0.2749105245678346
22	227	0.5388431688206952
22	228	0.24859028821895868
22	229	0.6246965484346102
22	230	0.535799839704725
23	231	0.9928867975185945
23	232	0.14760431571256805
23	233	0.30338949406997084
23	234	0.7049107901532601
23	235	0.7908365157725268
23	236	0.22040284165329393
23	237	0.9042797631326038
23	238	0.4070797811655661
23	239	0.955566441897591
23	240	0.8419476383473771
24	241	0.9212899114088675
24	242	0.9370355588904877
24	243	0.3626149546988935
24	244	0.4778813720226325
24	245	0.2529526366424727
24	246	0.5244978373869531
24	247	0.9179569021307691
24	248	0.42002953632101936
24	249	0.5086024037823534
24	250	0.08120573937014042
25	251	0.5456702609910594
25	252	0.9545351882559318
25	253	0.288983914882624
25	254	0.36832971190017416
25	255	0.01974741769211763
25	256	0.9417651287705352
25	257	0.6403201520761556
25	258	0.33373076968004334
25	259	0.08917255694249915
25	260	0.522450811841352
26	261	0.10467512151942582
26	262	0.10679545292847958
26	263	0.4746557914760089
26	264	0.46592370537309225
26	265	0.5895724436429598
26	266	0.5295980295891833
26	267	0.7294547739893141
26	268	0.11998163489982305
26	269	0.955978066962324
26	270	0.9161241702825321
27	271	0.6239557293159249
27	272	0.3022290372310801
27	273	0.971768242682277
27	274	0.9138019049195163
27	275	0.14312018633818568
27	276	0.18940447988859255
27	277	0.9731443524498481
27	278	0.6728978943580299
27	279	0.899767689521444
27	280	0.8156568962493208
28	281	0.6123853816178045
28	282	0.39495520056014055
28	283	0.13712204048238597
28	284	0.19323883887643822
28	285	0.9019849000122347
28	286	0.549635463087789
28	287	0.5789511245189446
28	288	0.10728158502391183
28	289	0.6110613630449366
28	290	0.4583503685076791
29	291	0.013297311767201503
29	292	0.9402375352437238
29	293	0.25568598942385345
29	294	0.514666504385697
29	295	0.5948173154523374
29	296	0.665664740235837
29	297	0.7841770947221652
29	298	0.5427409826165643
29	299	0.26191955140298495
29	300	0.31861688089351925
30	301	0.7848801937382599
30	302	0.35066227025091856
30	303	0.23403228645537089
30	304	0.02785347336782784
30	305	0.23095394525974544
30	306	0.05946054330246686
30	307	0.8952697558189355
30	308	0.9011977221008124
30	309	0.7687511375768568
30	310	0.03800027878123313
31	311	0.9747931832636688
31	312	0.3519624070895986
31	313	0.11306694571392684
31	314	0.27331464405984973
31	315	0.8730885130710124
31	316	0.06416986741418718
31	317	0.16586614526409982
31	318	0.1529975849550883
31	319	0.44821913490975906
31	320	0.6638101649905634
32	321	0.6139421035495971
32	322	0.9990334449472661
32	323	0.3215051803082898
32	324	0.17938265292116806
32	325	0.14014998897651654
32	326	0.11466308695646521
32	327	0.6645519541842978
32	328	0.1596800464449385
32	329	0.565828245421518
32	330	0.7611027959203295
33	331	0.05113016287008154
33	332	0.7616061378015433
33	333	0.16719293387625778
33	334	0.9794486663721561
33	335	0.0842430694843892
33	336	0.17013584993073294
33	337	0.48439313119182703
33	338	0.3948019031181591
33	339	0.13489003798465227
33	340	0.8124817715747094
34	341	0.7705019855173716
34	342	0.7865397727754269
34	343	0.0005565623705389156
34	344	0.7210536294520379
34	345	0.9522486748445222
34	346	0.2176628698126194
34	347	0.11103381765744924
34	348	0.1911958232552473
34	349	0.13045649444542928
34	350	0.7929511908460408
35	351	0.5017302294356384
35	352	0.2629330413516441
35	353	0.37804436428911437
35	354	0.578586919393116
35	355	0.22876769488279902
35	356	0.6601740390638554
35	357	0.07474320362317877
35	358	0.47527910455231737
35	359	0.8229326813186896
35	360	0.7867613456092765
36	361	0.5862784796700804
36	362	0.10181381060369066
36	363	0.31716004538768605
36	364	0.24335113033273814
36	365	0.7779209383234734
36	366	0.8230566966045706
36	367	0.6084123425730102
36	368	0.6540619914533377
36	369	0.14759788687917186
36	370	0.9050420305122377
37	371	0.7899875925903689
37	372	0.73382820775751
37	373	0.9153515722036147
37	374	0.3948973585290777
37	375	0.25144629260446827
37	376	0.3217414279078803
37	377	0.19498005793286377
37	378	0.7208497253139442
37	379	0.6539106715747882
37	380	0.4307271870755349
38	381	0.4794076271045834
38	382	0.2810588872250589
38	383	0.860208171028096
38	384	0.7265251603236645
38	385	0.8015974448044815
38	386	0.6055004081428701
38	387	0.3807322359743036
38	388	0.7277354025597409
38	389	0.35076873067796555
38	390	0.15521378611862457
39	391	0.9587890338241537
39	392	0.8646524748718224
39	393	0.3377292936705254
